Gender_Male,Customer Type_disloyal Customer,Type of Travel_Personal Travel,Class_Business,Class_Eco,Class_Eco Plus,satisfaction_satisfied,Age,Flight Distance,Inflight entertainment,Baggage handling,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes
1.0,0.0,0.0,1.0,0.0,0.0,1.0,55,3808,5,5,3,0,12.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,31,341,5,1,5,0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,60,399,4,4,4,4,39.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,47,3405,4,4,3,34,28.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,69,588,2,4,2,7,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,45,383,4,4,2,137,129.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,30,237,5,4,5,0,8.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,14,134,2,4,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,43,309,3,3,3,0,6.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,53,2733,4,4,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,47,3203,3,3,2,0,39.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,58,214,2,3,2,2,6.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,41,432,4,4,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,39,342,4,4,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,42,373,4,4,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,50,920,2,5,2,28,19.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,38,1546,5,5,5,0,11.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,72,2198,4,4,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,66,208,5,2,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,39,201,5,3,5,7,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,40,1069,5,5,3,4,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,28,526,2,3,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,49,569,4,4,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,29,395,2,5,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,17,312,4,4,4,0,1.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,36,270,5,4,5,14,7.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,41,2358,4,4,5,14,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,43,259,2,2,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,58,304,4,4,2,13,27.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,47,1747,5,4,5,22,23.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,60,236,5,5,4,0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,65,476,5,5,1,55,48.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,17,414,2,2,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,26,1448,4,3,4,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,65,337,1,3,1,2,5.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,50,873,4,1,4,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,57,551,5,5,5,0,0.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,56,667,5,5,5,0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,23,337,3,4,3,17,15.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,27,1342,3,4,3,0,4.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,64,125,5,4,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,36,307,2,1,2,60,71.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,29,3676,2,4,2,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,16,422,4,5,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,53,2142,3,3,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,37,1703,4,4,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,44,1535,5,5,3,6,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,44,2169,5,5,3,47,35.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,49,1805,3,3,3,19,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,57,2238,5,5,3,2,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,33,302,3,2,3,1,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,50,3772,5,5,5,21,18.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,65,669,1,5,1,0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,52,190,4,4,5,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,41,1005,2,4,2,0,9.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,25,541,1,5,1,33,37.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,47,2677,5,5,2,41,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,22,936,4,1,4,0,7.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,37,109,3,5,3,89,91.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,66,239,4,2,4,0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,64,125,3,4,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,26,1055,4,5,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,50,1555,5,5,3,2,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,32,316,2,4,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,30,577,4,5,4,1,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,27,1865,5,4,5,0,0.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,44,475,1,1,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,45,674,4,4,3,6,22.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,45,936,5,5,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,39,2443,3,3,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,22,308,4,2,4,16,3.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,50,299,5,5,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,43,148,4,4,3,3,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,53,612,3,5,3,2,5.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,64,743,5,5,1,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,41,366,2,1,2,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,33,751,3,4,3,0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,69,236,3,2,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,47,1588,2,2,3,22,22.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,59,551,3,3,4,52,41.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,46,2701,4,4,5,29,28.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,35,3066,3,3,3,42,39.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,58,2243,5,5,5,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,44,1037,4,4,3,94,76.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,44,3113,4,4,1,3,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,9,1953,2,4,2,0,9.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,52,2708,4,4,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,46,1597,4,4,5,40,21.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,50,2288,3,3,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,49,140,2,2,3,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,23,636,2,5,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,37,787,4,4,5,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,7,1276,3,5,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,48,463,2,2,1,2,8.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,41,2500,4,4,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,25,2288,5,4,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,55,674,1,1,3,0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,63,173,2,3,1,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,52,2262,3,3,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,47,2007,5,5,3,10,10.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,37,239,4,4,4,1,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,30,3940,4,5,4,46,35.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,18,678,5,5,5,17,22.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,52,1915,5,5,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,26,447,4,5,4,10,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,41,3517,4,4,3,8,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,32,3202,4,4,4,14,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,36,1814,2,3,2,0,5.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,27,1310,2,4,2,0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,51,1809,4,5,3,19,15.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,16,2486,4,1,4,2,4.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,60,2149,4,4,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,7,1671,2,3,2,0,7.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,29,775,2,3,2,0,30.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,63,491,2,4,2,6,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,76,1713,5,5,4,8,2.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,60,182,2,1,2,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,36,106,2,5,2,2,0.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,53,157,4,4,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,32,2130,4,3,4,7,18.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,48,516,3,3,3,0,0.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,69,397,2,2,3,48,32.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,36,1964,2,2,4,14,45.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,57,1065,4,4,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,42,986,3,3,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,35,2653,4,4,3,5,3.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,34,841,1,3,3,166,174.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,48,1576,2,2,1,71,91.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,39,1614,4,4,3,17,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,51,1938,4,4,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,41,2586,4,4,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,55,3072,3,4,3,9,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,52,1090,2,2,2,35,56.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,50,325,5,5,5,112,117.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,44,1840,5,5,1,0,6.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,62,1237,3,3,4,18,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,11,177,5,1,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,40,446,4,4,3,45,31.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,39,481,3,4,3,4,16.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,32,315,4,3,4,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,53,546,1,3,1,8,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,63,364,1,1,3,101,108.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,45,746,2,2,1,2,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,41,447,3,3,4,0,4.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,42,3148,5,5,3,0,0.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,22,2248,4,4,4,41,12.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,25,342,5,2,5,37,33.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,70,411,4,4,3,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,53,613,4,3,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,22,2230,1,3,3,140,135.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,56,2402,3,5,5,3,19.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,18,945,2,4,2,0,10.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,45,3652,4,4,3,4,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,40,2177,5,5,3,24,20.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,52,1735,4,4,4,0,5.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,39,1171,3,3,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,20,762,4,4,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,67,404,1,1,5,3,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,40,312,1,1,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,44,1522,2,2,4,2,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,20,547,1,4,1,5,10.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,55,3079,4,4,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,39,3264,5,5,5,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,49,237,4,4,4,84,75.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,42,3751,3,4,4,186,188.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,38,3392,4,4,3,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,20,1546,4,4,4,5,2.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,23,1787,5,2,5,8,5.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,25,522,5,2,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,42,1998,5,5,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,13,1205,1,3,1,1,0.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,41,1250,5,4,5,19,20.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,27,288,5,4,5,21,23.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,53,2306,1,1,1,0,0.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,64,646,4,4,1,3,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,22,2835,5,4,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,50,3433,5,3,4,45,59.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,22,1770,5,4,5,0,5.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,52,387,2,2,1,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,49,221,5,4,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,44,921,3,3,5,1,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,32,3493,4,4,4,65,62.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,45,462,5,5,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,41,683,4,4,4,0,25.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,23,630,5,4,5,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,40,1771,4,4,4,0,17.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,24,199,2,5,2,10,22.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,37,416,2,3,2,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,38,507,2,4,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,56,3476,1,1,4,21,17.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,25,190,2,4,2,0,0.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,14,351,3,3,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,49,1524,4,4,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,40,563,3,4,3,3,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,62,325,5,5,4,11,11.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,58,419,3,1,3,0,9.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,47,2139,2,4,2,0,0.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,41,351,1,1,4,13,10.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,39,2056,1,4,1,460,457.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,55,2328,2,2,4,7,1.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,30,2777,4,4,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,65,173,5,4,5,33,37.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,12,460,3,2,3,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,59,925,2,5,2,12,6.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,58,158,1,2,2,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,39,372,5,4,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,28,946,2,2,2,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,43,411,3,3,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,41,3257,3,3,4,15,22.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,47,349,4,4,2,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,69,257,3,1,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,45,679,3,5,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,51,1912,4,4,5,3,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,52,453,5,5,5,0,60.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,57,1990,1,1,4,30,49.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,69,1727,4,4,4,0,4.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,24,2419,1,2,1,13,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,46,913,5,1,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,52,2216,4,5,3,0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,30,558,2,1,2,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,28,944,3,2,3,10,3.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,33,3613,2,2,2,0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,34,2042,5,5,3,29,28.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,59,1123,2,3,2,22,19.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,60,2954,2,2,5,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,66,533,1,5,1,10,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,54,1007,4,4,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,25,239,4,3,4,51,46.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,46,1797,4,4,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,26,2998,4,4,4,3,2.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,46,2723,4,4,5,0,11.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,54,781,2,2,3,11,31.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,59,2358,4,4,5,21,19.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,57,1598,5,5,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,21,2699,5,5,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,46,1587,2,2,4,13,9.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,30,429,3,2,3,5,0.0
1.0,0.0,1.0,0.0,0.0,1.0,1.0,33,236,4,4,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,21,606,4,4,4,9,5.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,39,98,2,4,2,0,4.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,40,337,4,4,3,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,57,308,4,3,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,59,268,4,4,3,10,8.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,13,282,4,2,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,41,1372,3,3,4,6,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,47,1635,4,4,4,6,11.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,32,352,2,4,2,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,26,1074,1,5,1,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,39,2475,5,5,3,6,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,28,253,3,4,3,14,7.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,14,1846,5,4,5,0,0.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,37,251,3,3,3,7,8.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,18,2475,5,5,1,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,48,1576,4,4,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,43,1525,5,5,5,223,210.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,25,250,1,5,1,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,14,102,3,3,3,2,2.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,47,156,4,4,4,0,0.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,23,370,1,3,1,0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,47,584,2,3,3,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,59,835,4,4,3,3,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,32,3921,5,5,5,3,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,22,679,5,4,5,4,17.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,48,562,5,5,3,5,15.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,67,666,5,5,2,9,94.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,20,116,5,4,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,24,2249,2,2,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,42,188,3,2,4,0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,40,3360,5,5,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,56,325,5,5,5,28,27.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,34,429,4,4,4,0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,24,965,5,1,5,19,5.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,58,304,4,4,3,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,47,859,3,3,3,2,7.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,49,728,3,1,3,5,16.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,63,413,4,5,2,123,150.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,52,2075,2,3,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,27,2165,4,3,4,16,52.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,58,447,4,4,4,0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,35,125,3,3,3,7,9.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,29,432,5,5,5,38,20.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,11,294,3,4,3,0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,44,975,2,2,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,42,1500,5,5,5,12,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,21,986,3,4,3,0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,24,680,1,3,1,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,61,416,2,1,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,57,308,4,4,4,57,55.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,26,3972,3,3,3,0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,39,999,3,3,1,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,45,1157,5,5,3,51,42.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,47,1023,4,1,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,35,158,4,4,4,0,13.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,37,805,2,2,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,22,1044,4,5,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,9,919,2,4,2,42,46.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,45,1919,5,5,5,5,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,40,1371,1,5,1,12,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,16,1276,2,2,2,9,8.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,43,907,2,2,3,52,47.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,35,395,2,3,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,58,3663,4,4,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,32,1587,5,2,5,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,44,907,5,4,5,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,56,526,2,2,2,39,19.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,37,262,2,2,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,60,533,2,2,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,62,3689,3,3,4,37,23.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,40,3436,5,5,3,8,33.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,37,2454,1,5,1,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,58,266,3,3,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,35,1009,3,3,2,98,78.0
